actor,region,dmu,source_sheet,source_row,land_area_m2,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice_kg,supporting_equipment_cost_idr,nilaiberashasilgiling,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation_pct,precipitation_quality_pct,value_of_rice_purchase_idr,total_cost,output_value,operational_cost,quantity_proxy,precipitation_stress_raw,actor_role,margin,rc_ratio,cost_revenue_ratio,margin_ratio,operational_burden_ratio,cost_per_quantity_proxy,output_per_quantity_proxy,negative_margin_flag,below_break_even_flag
Middlemen,Tasikmalaya,8,Middlemen Data,96,,,2000000.0,,,,,,,,,300000.0,,,2000.0,19200000.0,1000000.0,13200000.0,5.0,5.0,,22500000.0,13200000.0,3300000.0,2000.0,5.0,aggregation and trading,-9300000.0,0.5866666666666667,1.7045454545454546,-0.7045454545454546,0.25,11250.0,6600.0,1,1
Middlemen,Tasikmalaya,9,Middlemen Data,97,,,5035346.79825165,,,,,,,,,350000.0,,,2000.0,17400000.0,2000000.0,17100000.0,11.0,13.0,,24785346.79825165,17100000.0,7385346.79825165,2000.0,12.0,aggregation and trading,-7685346.798251651,0.6899237738810348,1.4494354852778744,-0.44943548527787436,0.4318916256287515,12392.673399125826,8550.0,1,1
Middlemen,Tasikmalaya,10,Middlemen Data,98,,,10800000.0,,,,,,,,,350000.0,,,2200.0,18260000.0,3200000.0,17600000.0,30.0,25.0,,32610000.0,17600000.0,14350000.0,2200.0,27.5,aggregation and trading,-15010000.0,0.5397117448635388,1.852840909090909,-0.852840909090909,0.8153409090909091,14822.727272727272,8000.0,1,1
Middlemen,Tasikmalaya,11,Middlemen Data,99,,,3021208.07895099,,,,,,,,,1200000.0,,,2400.0,23520000.0,3200000.0,20680000.0,5.0,7.0,,30941208.07895099,20680000.0,7421208.07895099,2400.0,6.0,aggregation and trading,-10261208.07895099,0.6683643362350938,1.4961899457906669,-0.49618994579066683,0.35885919143863587,12892.170032896245,8616.666666666666,1,1
Middlemen,Tasikmalaya,12,Middlemen Data,100,,,12000000.0,,,,,,,,,750000.0,,,2700.0,25650000.0,3200000.0,22880000.0,25.0,20.0,,41600000.0,22880000.0,15950000.0,2700.0,22.5,aggregation and trading,-18720000.0,0.55,1.8181818181818181,-0.8181818181818182,0.6971153846153846,15407.407407407407,8474.074074074075,1,1
Middlemen,Tasikmalaya,13,Middlemen Data,101,,,4000000.0,,,,,,,,,1200000.0,,,3250.0,26975000.0,3200000.0,25080000.0,25.0,30.0,,35375000.0,25080000.0,8400000.0,3250.0,27.5,aggregation and trading,-10295000.0,0.7089752650176678,1.4104864433811801,-0.41048644338118023,0.3349282296650718,10884.615384615385,7716.923076923077,1,1
Middlemen,Tasikmalaya,14,Middlemen Data,102,,,1800000.0,,,,,,,,,1500000.0,,,3600.0,34560000.0,3200000.0,31680000.0,11.0,14.0,,41060000.0,31680000.0,6500000.0,3600.0,12.5,aggregation and trading,-9380000.0,0.7715538236726741,1.2960858585858586,-0.29608585858585856,0.20517676767676768,11405.555555555555,8800.0,1,1
Middlemen,Tasikmalaya,15,Middlemen Data,103,,,1007069.35965033,,,,,,,,,500000.0,,,4000.0,38400000.0,1500000.0,33440000.0,5.0,5.0,,41407069.35965033,33440000.0,3007069.35965033,4000.0,5.0,aggregation and trading,-7967069.359650329,0.8075915662987261,1.238249681807725,-0.23824968180772516,0.08992432295605055,10351.767339912582,8360.0,1,1
Middlemen,Tasikmalaya,16,Middlemen Data,104,,,1007069.35965033,,,,,,,,,50000.0,,,4000.0,39200000.0,1000000.0,33440000.0,10.0,15.0,,41257069.35965033,33440000.0,2057069.3596503302,4000.0,12.5,aggregation and trading,-7817069.359650329,0.8105277597032747,1.2337640358747108,-0.23376403587471078,0.061515232046959634,10314.267339912582,8360.0,1,1
Middlemen,Tasikmalaya,17,Middlemen Data,105,,,2100000.0,,,,,,,,,250000.0,,,3800.0,37240000.0,1500000.0,33440000.0,5.0,6.0,,41090000.0,33440000.0,3850000.0,3800.0,5.5,aggregation and trading,-7650000.0,0.8138233146751034,1.2287679425837321,-0.22876794258373206,0.11513157894736842,10813.157894736842,8800.0,1,1
Middlemen,Tasikmalaya,18,Middlemen Data,106,,,2014138.71930066,,,,,,,,,750000.0,,,4200.0,41160000.0,3200000.0,36080000.0,15.0,10.0,,47124138.71930066,36080000.0,5964138.71930066,4200.0,12.5,aggregation and trading,-11044138.719300658,0.7656373353561727,1.3061014057455835,-0.30610140574558364,0.1653031795815039,11220.033028404918,8590.47619047619,1,1
Middlemen,Tasikmalaya,19,Middlemen Data,107,,,7200000.0,,,,,,,,,1100000.0,,,4500.0,37350000.0,3200000.0,37840000.0,23.0,42.0,,48850000.0,37840000.0,11500000.0,4500.0,32.5,aggregation and trading,-11010000.0,0.7746161719549641,1.2909619450317125,-0.29096194503171247,0.30391120507399577,10855.555555555555,8408.888888888889,1,1
Middlemen,Tasikmalaya,20,Middlemen Data,108,,,5035345.0,,,,,,,,,1500000.0,,,6000.0,57000000.0,3200000.0,52800000.0,12.0,14.0,,66735345.0,52800000.0,9735345.0,6000.0,13.0,aggregation and trading,-13935345.0,0.7911849410533504,1.2639269886363635,-0.26392698863636366,0.1843815340909091,11122.5575,8800.0,1,1
Middlemen,Tasikmalaya,21,Middlemen Data,109,,,3600000.0,,,,,,,,,300000.0,,,10000.0,83000000.0,500000.0,88000000.0,15.0,17.0,,87400000.0,88000000.0,4400000.0,10000.0,16.0,aggregation and trading,600000.0,1.0068649885583525,0.9931818181818182,0.006818181818181818,0.05,8740.0,8800.0,0,0
Middlemen,Tasikmalaya,22,Middlemen Data,110,,,3021208.07895099,,,,,,,,,6000000.0,,,10000.0,83000000.0,2000000.0,88000000.0,14.0,16.0,,94021208.07895099,88000000.0,11021208.07895099,10000.0,15.0,aggregation and trading,-6021208.078950986,0.9359590436883677,1.0684228190789884,-0.06842281907898848,0.12524100089717033,9402.120807895099,8800.0,1,1
Middlemen,Tasikmalaya,23,Middlemen Data,111,,,5035346.79825165,,,,,,,,,3000000.0,,,10000.0,83000000.0,8000000.0,88000000.0,12.0,18.0,,99035346.79825164,88000000.0,16035346.798251651,10000.0,15.0,aggregation and trading,-11035346.798251644,0.8885716347241946,1.1254016681619505,-0.1254016681619505,0.1822198499801324,9903.534679825165,8800.0,1,1
Middlemen,Tasikmalaya,24,Middlemen Data,112,,,1007069.35965033,,,,,,,,,1250000.0,,,10000.0,83000000.0,2000000.0,88000000.0,13.0,15.0,,87257069.35965033,88000000.0,4257069.359650331,10000.0,14.0,aggregation and trading,742930.6403496712,1.0085142744972044,0.9915576063596628,0.008442393640337173,0.048375788177844666,8725.706935965032,8800.0,0,0
Middlemen,Tasikmalaya,25,Middlemen Data,113,,,1007069.35965033,,,,,,,,,600000.0,,,10000.0,83000000.0,1000000.0,88000000.0,20.0,15.0,,85607069.35965033,88000000.0,2607069.35965033,10000.0,17.5,aggregation and trading,2392930.6403496712,1.0279524887167502,0.9728076063596628,0.027192393640337174,0.02962578817784466,8560.706935965032,8800.0,0,0
Middlemen,Tasikmalaya,26,Middlemen Data,114,,,5000000.0,,,,,,,,,1000000.0,,,10000.0,83000000.0,1000000.0,88000000.0,40.0,40.0,,90000000.0,88000000.0,7000000.0,10000.0,40.0,aggregation and trading,-2000000.0,0.9777777777777777,1.0227272727272727,-0.022727272727272728,0.07954545454545454,9000.0,8800.0,1,1
Middlemen,Tasikmalaya,27,Middlemen Data,115,,,1100000.0,,,,,,,,,280000.0,,,10000.0,83000000.0,2000000.0,88000000.0,12.0,15.0,,86380000.0,88000000.0,3380000.0,10000.0,13.5,aggregation and trading,1620000.0,1.0187543412827043,0.9815909090909091,0.01840909090909091,0.03840909090909091,8638.0,8800.0,0,0
Middlemen,Tasikmalaya,28,Middlemen Data,116,,,2400000.0,,,,,,,,,200000.0,,,10000.0,83000000.0,2000000.0,98000000.0,10.0,13.0,,87600000.0,98000000.0,4600000.0,10000.0,11.5,aggregation and trading,10400000.0,1.1187214611872147,0.8938775510204081,0.10612244897959183,0.04693877551020408,8760.0,9800.0,0,0
Middlemen,Tasikmalaya,29,Middlemen Data,117,,,6000000.0,,,,,,,,,6500000.0,,,40000.0,332001481.4814816,3200000.0,350240000.0,45.0,30.0,,347701481.4814816,350240000.0,15700000.0,40000.0,37.5,aggregation and trading,2538518.5185183883,1.0073008562048753,0.9927520599631157,0.007247940036884388,0.044826404751027865,8692.53703703704,8756.0,0,0
Wholesaler,Garut,1,Wholesaler Data,2,,,4500000.0,,,,,,,,,1000000.0,,,,,32500000.0,100000000.0,,5.0,80000000.0,118000000.0,100000000.0,38000000.0,,5.0,bulk distribution,-18000000.0,0.847457627118644,1.18,-0.18,0.38,,,1,1
Wholesaler,Garut,2,Wholesaler Data,3,,,600000.0,,,,,,,,,600000.0,,,,,10000000.0,9000000.0,,5.0,9000000.0,20200000.0,9000000.0,11200000.0,,5.0,bulk distribution,-11200000.0,0.44554455445544555,2.2444444444444445,-1.2444444444444445,1.2444444444444445,,,1,1
Wholesaler,Garut,3,Wholesaler Data,4,,,600000.0,,,,,,,,,600000.0,,,,,10000000.0,9000000.0,,5.0,9000000.0,20200000.0,9000000.0,11200000.0,,5.0,bulk distribution,-11200000.0,0.44554455445544555,2.2444444444444445,-1.2444444444444445,1.2444444444444445,,,1,1
Wholesaler,Garut,4,Wholesaler Data,5,,,1000000.0,,,,,,,,,7000000.0,,,,,10000000.0,15999999.99999999,,5.0,15999999.99999999,33999999.99999999,15999999.99999999,18000000.0,,5.0,bulk distribution,-18000000.0,0.4705882352941175,2.125000000000001,-1.1250000000000007,1.1250000000000007,,,1,1
Wholesaler,Garut,5,Wholesaler Data,6,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,27500000.0,,0.0,114000000.0,128000000.0,27500000.0,14000000.0,,0.0,bulk distribution,-100500000.0,0.21484375,4.654545454545454,-3.6545454545454548,0.509090909090909,,,1,1
Wholesaler,Garut,6,Wholesaler Data,7,,,8000000.0,,,,,,,,,1000000.0,,,,,4000000.0,30000000.0,,5.0,27000000.0,40000000.0,30000000.0,13000000.0,,5.0,bulk distribution,-10000000.0,0.75,1.3333333333333333,-0.3333333333333333,0.43333333333333335,,,1,1
Wholesaler,Garut,7,Wholesaler Data,8,,,4200000.0,,,,,,,,,3000000.0,,,,,15000000.0,40000000.0,,5.0,360000000.0,382200000.0,40000000.0,22200000.0,,5.0,bulk distribution,-342200000.0,0.10465724751439037,9.555,-8.555,0.555,,,1,1
Wholesaler,Garut,8,Wholesaler Data,9,,,4000000.0,,,,,,,,,600000.0,,,,,1500000.0,66000000.0,,5.0,60000000.0,66100000.0,66000000.0,6100000.0,,5.0,bulk distribution,-100000.0,0.9984871406959153,1.0015151515151515,-0.0015151515151515152,0.09242424242424242,,,1,1
Wholesaler,Garut,9,Wholesaler Data,10,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,80500000.0,,5.0,66500000.0,81500000.0,80500000.0,15000000.0,,5.0,bulk distribution,-1000000.0,0.9877300613496932,1.0124223602484472,-0.012422360248447204,0.18633540372670807,,,1,1
Wholesaler,Garut,10,Wholesaler Data,11,,,7200000.0,,,,,,,,,5000000.0,,,,,1500000.0,90000000.0,,5.0,76500000.0,90200000.0,90000000.0,13700000.0,,5.0,bulk distribution,-200000.0,0.9977827050997783,1.0022222222222221,-0.0022222222222222222,0.15222222222222223,,,1,1
Wholesaler,Garut,11,Wholesaler Data,12,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,99000000.0,,20.0,114000000.0,128000000.0,99000000.0,14000000.0,,20.0,bulk distribution,-29000000.0,0.7734375,1.292929292929293,-0.29292929292929293,0.1414141414141414,,,1,1
Wholesaler,Garut,12,Wholesaler Data,13,,,4500000.0,,,,,,,,,1000000.0,,,,,1500000.0,99999999.99999991,,5.0,90000000.0,97000000.0,99999999.99999991,7000000.0,,5.0,bulk distribution,2999999.9999999106,1.0309278350515454,0.9700000000000009,0.02999999999999913,0.07000000000000006,,,0,0
Wholesaler,Garut,13,Wholesaler Data,14,,,5000000.0,,,,,,,,,600000.0,,,,,4000000.0,115000000.0,,5.0,95000000.0,104600000.0,115000000.0,9600000.0,,5.0,bulk distribution,10400000.0,1.0994263862332696,0.9095652173913044,0.09043478260869565,0.08347826086956522,,,0,0
Wholesaler,Garut,14,Wholesaler Data,15,,,7000000.0,,,,,,,,,5000000.0,,,,,1500000.0,157500000.0,,5.0,150000000.0,163500000.0,157500000.0,13500000.0,,5.0,bulk distribution,-6000000.0,0.963302752293578,1.0380952380952382,-0.0380952380952381,0.08571428571428572,,,1,1
Wholesaler,Garut,15,Wholesaler Data,16,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,165000000.0,,10.0,171000000.0,185000000.0,165000000.0,14000000.0,,10.0,bulk distribution,-20000000.0,0.8918918918918919,1.121212121212121,-0.12121212121212122,0.08484848484848485,,,1,1
Wholesaler,Garut,16,Wholesaler Data,17,,,8000000.0,,,,,,,,,2000000.0,,,,,5000000.0,180000000.0,,20.0,90000000.0,105000000.0,180000000.0,15000000.0,,20.0,bulk distribution,75000000.0,1.7142857142857142,0.5833333333333334,0.4166666666666667,0.08333333333333333,,,0,0
Wholesaler,Garut,17,Wholesaler Data,18,,,8000000.0,,,,,,,,,1000000.0,,,,,4000000.0,207000000.0,,5.0,171000000.0,184000000.0,207000000.0,13000000.0,,5.0,bulk distribution,23000000.0,1.125,0.8888888888888888,0.1111111111111111,0.06280193236714976,,,0,0
Wholesaler,Garut,18,Wholesaler Data,19,,,5000000.0,,,,,,,,,7000000.0,,,,,10000000.0,400000000.0,,5.0,300000000.0,322000000.0,400000000.0,22000000.0,,5.0,bulk distribution,78000000.0,1.2422360248447204,0.805,0.195,0.055,,,0,0
Wholesaler,Garut,19,Wholesaler Data,20,,,8000000.0,,,,,,,,,5000000.0,,,,,6000000.0,550000000.0,,5.0,500000000.0,519000000.0,550000000.0,19000000.0,,5.0,bulk distribution,31000000.0,1.0597302504816957,0.9436363636363636,0.056363636363636366,0.034545454545454546,,,0,0
Wholesaler,Garut,20,Wholesaler Data,21,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,185400000.0,,0.0,20000000.0,34000000.0,185400000.0,14000000.0,,0.0,bulk distribution,151400000.0,5.452941176470588,0.18338727076591155,0.8166127292340885,0.07551240560949299,,,0,0
Wholesaler,Garut,21,Wholesaler Data,22,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,49500000.0,,0.0,45000000.0,59000000.0,49500000.0,14000000.0,,0.0,bulk distribution,-9500000.0,0.8389830508474576,1.1919191919191918,-0.1919191919191919,0.2828282828282828,,,1,1
Wholesaler,Garut,22,Wholesaler Data,23,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,88000000.0,,5.0,80000000.0,95000000.0,88000000.0,15000000.0,,5.0,bulk distribution,-7000000.0,0.9263157894736842,1.0795454545454546,-0.07954545454545454,0.17045454545454544,,,1,1
Wholesaler,Garut,23,Wholesaler Data,24,,,8000000.0,,,,,,,,,1350000.0,,,,,4000000.0,49500000.0,,10.0,45000000.0,58350000.0,49500000.0,13350000.0,,10.0,bulk distribution,-8850000.0,0.8483290488431876,1.1787878787878787,-0.1787878787878788,0.2696969696969697,,,1,1
Wholesaler,Garut,24,Wholesaler Data,25,,,8000000.0,,,,,,,,,1000000.0,,,,,4000000.0,88000000.0,,5.0,80000000.0,93000000.0,88000000.0,13000000.0,,5.0,bulk distribution,-5000000.0,0.946236559139785,1.0568181818181819,-0.056818181818181816,0.14772727272727273,,,1,1
Wholesaler,Garut,25,Wholesaler Data,26,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,36000000.0,,1.0,114000000.0,128000000.0,36000000.0,14000000.0,,1.0,bulk distribution,-92000000.0,0.28125,3.5555555555555554,-2.5555555555555554,0.3888888888888889,,,1,1
Wholesaler,Indramayu,1,Wholesaler Data,30,,,3000000.0,,,,,,,,,2000000.0,,,,,8000000.0,150000000.0,,0.0,114000000.0,127000000.0,150000000.0,13000000.0,,0.0,bulk distribution,23000000.0,1.1811023622047243,0.8466666666666667,0.15333333333333332,0.08666666666666667,,,0,0
Wholesaler,Indramayu,2,Wholesaler Data,31,,,8000000.0,,,,,,,,,6000000.0,,,,,4000000.0,180000000.0,,0.0,114000000.0,132000000.0,180000000.0,18000000.0,,0.0,bulk distribution,48000000.0,1.3636363636363635,0.7333333333333333,0.26666666666666666,0.1,,,0,0
Wholesaler,Indramayu,3,Wholesaler Data,32,,,20000000.0,,,,,,,,,5000000.0,,,,,4000000.0,760000000.0,,0.0,114000000.0,143000000.0,760000000.0,29000000.0,,0.0,bulk distribution,617000000.0,5.314685314685315,0.1881578947368421,0.8118421052631579,0.038157894736842106,,,0,0
Wholesaler,Indramayu,4,Wholesaler Data,33,,,24000000.0,,,,,,,,,5000000.0,,,,,30000000.0,180000000.0,,0.0,114000000.0,173000000.0,180000000.0,59000000.0,,0.0,bulk distribution,7000000.0,1.0404624277456647,0.9611111111111111,0.03888888888888889,0.3277777777777778,,,0,0
Wholesaler,Indramayu,5,Wholesaler Data,34,,,18000000.0,,,,,,,,,20000000.0,,,,,4000000.0,180000000.0,,0.0,114000000.0,156000000.0,180000000.0,42000000.0,,0.0,bulk distribution,24000000.0,1.1538461538461537,0.8666666666666667,0.13333333333333333,0.23333333333333334,,,0,0
Wholesaler,Indramayu,6,Wholesaler Data,35,,,6160000.0,,,,,,,,,30000000.0,,,,,4000000.0,180000000.0,,0.0,114000000.0,154160000.0,180000000.0,40160000.0,,0.0,bulk distribution,25840000.0,1.167618059159315,0.8564444444444445,0.14355555555555555,0.22311111111111112,,,0,0
Wholesaler,Indramayu,7,Wholesaler Data,36,,,6000000.0,,,,,,,,,12000000.0,,,,,12000000.0,396000000.0,,0.0,340000000.00000024,370000000.00000024,396000000.0,30000000.0,,0.0,bulk distribution,25999999.99999976,1.0702702702702696,0.9343434343434349,0.06565656565656505,0.07575757575757576,,,0,0
Wholesaler,Indramayu,8,Wholesaler Data,37,,,12000000.0,,,,,,,,,10000000.0,,,,,4000000.0,897600000.0,,0.0,114000000.0,140000000.0,897600000.0,26000000.0,,0.0,bulk distribution,757600000.0,6.411428571428571,0.15597147950089127,0.8440285204991087,0.028966131907308377,,,0,0
Wholesaler,Indramayu,9,Wholesaler Data,38,,,10000000.0,,,,,,,,,5000000.0,,,,,2000000.0,1320000000.0,,0.0,1080000000.0,1097000000.0,1320000000.0,17000000.0,,0.0,bulk distribution,223000000.0,1.203281677301732,0.831060606060606,0.16893939393939394,0.012878787878787878,,,0,0
Wholesaler,Indramayu,10,Wholesaler Data,39,,,12000000.0,,,,,,,,,15000000.0,,,,,5000000.0,1980000000.0,,0.0,1620000000.0,1652000000.0,1980000000.0,32000000.0,,0.0,bulk distribution,328000000.0,1.1985472154963681,0.8343434343434344,0.16565656565656567,0.01616161616161616,,,0,0
Wholesaler,Indramayu,11,Wholesaler Data,40,,,12000000.0,,,,,,,,,10000000.0,,,,,4000000.0,2640000000.0,,0.0,2160000000.0,2186000000.0,2640000000.0,26000000.0,,0.0,bulk distribution,454000000.0,1.2076852698993596,0.828030303030303,0.17196969696969697,0.009848484848484848,,,0,0
Wholesaler,Indramayu,12,Wholesaler Data,41,,,5000000.0,,,,,,,,,15000000.0,,,,,12000000.0,3960000000.0,,0.0,3240000000.0,3272000000.0,3960000000.0,32000000.0,,0.0,bulk distribution,688000000.0,1.2102689486552567,0.8262626262626263,0.17373737373737375,0.00808080808080808,,,0,0
Wholesaler,Indramayu,13,Wholesaler Data,42,,,8000000.0,,,,,,,,,5000000.0,,,,,4000000.0,5292000000.0,,0.0,114000000.0,131000000.0,5292000000.0,17000000.0,,0.0,bulk distribution,5161000000.0,40.396946564885496,0.02475434618291761,0.9752456538170824,0.003212396069538927,,,0,0
Wholesaler,Indramayu,14,Wholesaler Data,43,,,8000000.0,,,,,,,,,15000000.0,,,,,36000000.0,8200000000.000008,,0.0,6480000000.0,6539000000.0,8200000000.000008,59000000.0,,0.0,bulk distribution,1661000000.0000076,1.2540143752867423,0.7974390243902432,0.20256097560975683,0.007195121951219506,,,0,0
Wholesaler,Indramayu,15,Wholesaler Data,44,,,17000000.0,,,,,,,,,175000000.0,,,,,20000000.0,10500000000.0,,10.0,8000000000.0,8212000000.0,10500000000.0,212000000.0,,10.0,bulk distribution,2288000000.0,1.2786166585484657,0.7820952380952381,0.2179047619047619,0.02019047619047619,,,0,0
Wholesaler,Indramayu,16,Wholesaler Data,45,,,10000000.0,,,,,,,,,3000000.0,,,,,4000000.0,225000000.0,,0.0,114000000.0,131000000.0,225000000.0,17000000.0,,0.0,bulk distribution,94000000.0,1.717557251908397,0.5822222222222222,0.4177777777777778,0.07555555555555556,,,0,0
Wholesaler,Karawang,1,Wholesaler Data,49,,,8000000.0,,,,,,,,,1500000.0,,,,,4000000.0,200000000.0,,5.0,190000000.0,203500000.0,200000000.0,13500000.0,,5.0,bulk distribution,-3500000.0,0.9828009828009828,1.0175,-0.0175,0.0675,,,1,1
Wholesaler,Karawang,2,Wholesaler Data,50,,,8000000.0,,,,,,,,,800000.0,,,,,4000000.0,200000000.0,,0.0,186000000.0,198800000.0,200000000.0,12800000.0,,0.0,bulk distribution,1200000.0,1.0060362173038229,0.994,0.006,0.064,,,0,0
Wholesaler,Karawang,3,Wholesaler Data,51,,,2000000.0,,,,,,,,,6000000.0,,,,,20000000.0,720000000.0,,10.0,712500000.0,740500000.0,720000000.0,28000000.0,,10.0,bulk distribution,-20500000.0,0.9723160027008778,1.0284722222222222,-0.02847222222222222,0.03888888888888889,,,1,1
Wholesaler,Karawang,4,Wholesaler Data,52,,,8000000.0,,,,,,,,,1500000.0,,,,,1500000.0,150000000.0,,10.0,142500000.0,153500000.0,150000000.0,11000000.0,,10.0,bulk distribution,-3500000.0,0.9771986970684039,1.0233333333333334,-0.023333333333333334,0.07333333333333333,,,1,1
Wholesaler,Karawang,5,Wholesaler Data,53,,,8000000.0,,,,,,,,,6700000.0,,,,,22000000.0,380000000.0,,0.0,360000000.0,396700000.0,380000000.0,36700000.0,,0.0,bulk distribution,-16700000.0,0.9579026972523318,1.0439473684210527,-0.04394736842105263,0.09657894736842106,,,1,1
Wholesaler,Karawang,6,Wholesaler Data,54,,,10800000.0,,,,,,,,,15000000.0,,,,,3000000.0,1692000000.0,,30.0,114000000.0,142800000.0,1692000000.0,28800000.0,,30.0,bulk distribution,1549200000.0,11.84873949579832,0.08439716312056737,0.9156028368794327,0.01702127659574468,,,0,0
Wholesaler,Karawang,7,Wholesaler Data,55,,,3000000.0,,,,,,,,,1500000.0,,,,,4000000.0,500000000.0,,5.0,475000000.0,483500000.0,500000000.0,8500000.0,,5.0,bulk distribution,16500000.0,1.0341261633919339,0.967,0.033,0.017,,,0,0
Wholesaler,Karawang,8,Wholesaler Data,56,,,8000000.0,,,,,,,,,4000000.0,,,,,4000000.0,228000000.0,,10.0,114000000.0,130000000.0,228000000.0,16000000.0,,10.0,bulk distribution,98000000.0,1.7538461538461538,0.5701754385964912,0.4298245614035088,0.07017543859649122,,,0,0
Wholesaler,Karawang,9,Wholesaler Data,57,,,2000000.0,,,,,,,,,5000000.0,,,,,4000000.0,199500000.0,,0.0,184800000.0,195800000.0,199500000.0,11000000.0,,0.0,bulk distribution,3700000.0,1.018896833503575,0.981453634085213,0.018546365914786967,0.05513784461152882,,,0,0
Wholesaler,Karawang,10,Wholesaler Data,58,,,2400000.0,,,,,,,,,5000000.0,,,,,4000000.0,291000000.0,,0.0,285000000.0,296400000.0,291000000.0,11400000.0,,0.0,bulk distribution,-5400000.0,0.9817813765182186,1.0185567010309278,-0.018556701030927835,0.03917525773195876,,,1,1
Wholesaler,Karawang,11,Wholesaler Data,59,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,190000000.0,,0.0,186000000.0,201000000.0,190000000.0,15000000.0,,0.0,bulk distribution,-11000000.0,0.945273631840796,1.0578947368421052,-0.05789473684210526,0.07894736842105263,,,1,1
Wholesaler,Karawang,12,Wholesaler Data,60,,,8000000.0,,,,,,,,,1500000.0,,,,,4000000.0,144000000.0,,40.0,90000000.0,103500000.0,144000000.0,13500000.0,,40.0,bulk distribution,40500000.0,1.391304347826087,0.71875,0.28125,0.09375,,,0,0
Wholesaler,Karawang,13,Wholesaler Data,61,,,8000000.0,,,,,,,,,800000.0,,,,,4000000.0,100000000.0,,0.0,95000000.0,107800000.0,100000000.0,12800000.0,,0.0,bulk distribution,-7800000.0,0.9276437847866419,1.078,-0.078,0.128,,,1,1
Wholesaler,Karawang,14,Wholesaler Data,62,,,2000000.0,,,,,,,,,6000000.0,,,,,10000000.0,180000000.0,,10.0,712500000.0,730500000.0,180000000.0,18000000.0,,10.0,bulk distribution,-550500000.0,0.2464065708418891,4.058333333333334,-3.058333333333333,0.1,,,1,1
Wholesaler,Subang,1,Wholesaler Data,66,,,6000000.0,,,,,,,,,1500000.0,,,,,6000000.0,280000000.0,,35.0,175000000.0,188500000.0,280000000.0,13500000.0,,35.0,bulk distribution,91500000.0,1.4854111405835544,0.6732142857142858,0.3267857142857143,0.048214285714285716,,,0,0
Wholesaler,Subang,2,Wholesaler Data,67,,,5400000.0,,,,,,,,,500000.0,,,,,4500000.0,215000000.0,,50.0,105000000.0,115400000.0,215000000.0,10400000.0,,50.0,bulk distribution,99600000.0,1.8630849220103987,0.5367441860465116,0.46325581395348836,0.04837209302325581,,,0,0
Wholesaler,Subang,3,Wholesaler Data,68,,,6000000.0,,,,,,,,,1000000.0,,,,,3750000.0,152000000.0,,40.0,105000000.0,115750000.0,152000000.0,10750000.0,,40.0,bulk distribution,36250000.0,1.3131749460043196,0.7615131578947368,0.23848684210526316,0.07072368421052631,,,0,0
Wholesaler,Subang,4,Wholesaler Data,69,,,5400000.0,,,,,,,,,1000000.0,,,,,3750000.0,114000000.0,,40.0,65000000.0,75150000.0,114000000.0,10150000.0,,40.0,bulk distribution,38850000.0,1.5169660678642714,0.6592105263157895,0.34078947368421053,0.08903508771929824,,,0,0
Wholesaler,Subang,5,Wholesaler Data,70,,,14500000.0,,,,,,,,,10000000.0,,,,,6000000.0,692550000.0,,45.0,420000000.0,450500000.0,692550000.0,30500000.0,,45.0,bulk distribution,242050000.0,1.537291897891232,0.6504945491300267,0.3495054508699733,0.044040141506028446,,,0,0
Wholesaler,Subang,6,Wholesaler Data,71,,,10800000.0,,,,,,,,,1000000.0,,,,,6000000.0,381300000.0,,40.0,280000000.0,297800000.0,381300000.0,17800000.0,,40.0,bulk distribution,83500000.0,1.2803895231699127,0.7810123262522948,0.21898767374770522,0.04668240230789405,,,0,0
Wholesaler,Subang,7,Wholesaler Data,72,,,7200000.0,,,,,,,,,1500000.0,,,,,6000000.0,120000000.0,,40.0,70000000.0,84700000.0,120000000.0,14700000.0,,40.0,bulk distribution,35300000.0,1.4167650531286895,0.7058333333333333,0.2941666666666667,0.1225,,,0,0
Wholesaler,Subang,8,Wholesaler Data,73,,,7000000.0,,,,,,,,,5000000.0,,,,,5500000.0,311600000.0,,40.0,162500000.0,180000000.0,311600000.0,17500000.0,,40.0,bulk distribution,131600000.0,1.731111111111111,0.5776636713735558,0.42233632862644416,0.0561617458279846,,,0,0
Wholesaler,Subang,9,Wholesaler Data,74,,,10500000.0,,,,,,,,,2000000.0,,,,,4000000.0,180000000.0,,40.0,283500000.0,300000000.0,180000000.0,16500000.0,,40.0,bulk distribution,-120000000.0,0.6,1.6666666666666667,-0.6666666666666666,0.09166666666666666,,,1,1
