actor,region,dmu,source_sheet,source_row,land_area_m2,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice_kg,supporting_equipment_cost_idr,nilaiberashasilgiling,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation_pct,precipitation_quality_pct,value_of_rice_purchase_idr
Middlemen,Garut,2,Middlemen Data,3,,,1000000.0,,,,,,,,,300000.0,,,700.0,6300000.0,1000000.0,6300000.0,5.0,5.0,
Middlemen,Garut,3,Middlemen Data,4,,,5035346.79825165,,,,,,,,,1200000.0,,,1000.0,10000000.0,3200000.0,7040000.0,5.0,5.0,
Middlemen,Garut,4,Middlemen Data,5,,,6400000.0,,,,,,,,,180000.0,,,900.0,9000000.0,1100000.0,7920000.0,20.0,10.0,
Middlemen,Garut,5,Middlemen Data,6,,,2400000.0,,,,,,,,,300000.0,,,900.0,7470000.0,1500000.0,8100000.0,5.0,5.0,
Middlemen,Garut,6,Middlemen Data,7,,,2400000.0,,,,,,,,,300888.0,,,900.0,7470000.0,1500000.0,8100000.0,5.0,5.0,
Middlemen,Garut,7,Middlemen Data,8,,,1600000.0,,,,,,,,,300000.0,,,1700.0,17000000.0,1500000.0,13200000.0,5.0,5.0,
Middlemen,Garut,8,Middlemen Data,9,,,7500000.0,,,,,,,,,250000.0,,,1800.0,18000000.0,3200000.0,15840000.0,5.0,2.0,
Middlemen,Garut,9,Middlemen Data,10,,,1600000.0,,,,,,,,,300000.0,,,1800.0,18000000.0,500000.0,15840000.0,5.0,5.0,
Middlemen,Garut,10,Middlemen Data,11,,,6400000.0,,,,,,,,,300000.0,,,1800.0,18000000.0,500000.0,15840000.0,5.0,2.0,
Middlemen,Garut,11,Middlemen Data,12,,,12800000.0,,,,,,,,,300000.0,,,1800.0,18000000.0,3200000.0,15840000.0,5.0,3.0,
Middlemen,Garut,12,Middlemen Data,13,,,10000000.0,,,,,,,,,250000.0,,,3000.0,30000000.0,3200000.0,24640000.0,10.0,5.0,
Middlemen,Garut,13,Middlemen Data,14,,,3200000.0,,,,,,,,,600000.0,,,3300.0,33000000.0,1500000.0,29040000.0,5.0,5.0,
Middlemen,Garut,14,Middlemen Data,15,,,4800000.0,,,,,,,,,800000.0,,,3600.0,34200000.0,3200000.0,31680000.0,5.0,5.0,
Middlemen,Garut,15,Middlemen Data,16,,,10000000.0,,,,,,,,,600000.0,,,3600.0,36000000.0,3200000.0,31680000.0,5.0,2.0,
Middlemen,Garut,16,Middlemen Data,17,,,6400000.0,,,,,,,,,700000.0,,,4200.0,39900000.0,3200000.0,36960000.0,5.0,5.0,
Middlemen,Garut,17,Middlemen Data,18,,,4800000.0,,,,,,,,,800000.0,,,4800.0,48000000.0,2500000.0,42240000.0,5.0,5.0,
Middlemen,Garut,18,Middlemen Data,19,,,1800000.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Garut,19,Middlemen Data,20,,,2014138.71930066,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,10.0,10.0,
Middlemen,Garut,20,Middlemen Data,21,,,2100000.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Garut,21,Middlemen Data,22,,,600000.0,,,,,,,,,100000.0,,,10000.0,83000000.0,3200000.0,88000000.0,5.0,5.0,
Middlemen,Garut,22,Middlemen Data,23,,,1800000.0,,,,,,,,,8000000.0,,,10000.0,83000000.0,1000000.0,88000000.0,5.0,5.0,
Middlemen,Garut,23,Middlemen Data,24,,,5035346.79825165,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,5.0,5.0,
Middlemen,Garut,24,Middlemen Data,25,,,500000.0,,,,,,,,,50000.0,,,10000.0,83000000.0,3200000.0,88000000.0,5.0,5.0,
Middlemen,Indramayu,1,Middlemen Data,29,,,1500000.0,,,,,,,,,2000000.0,,,9000.0,49500000.0,300000.0,66000000.0,0.0,0.0,
Middlemen,Indramayu,2,Middlemen Data,30,,,5035345.0,,,,,,,,,2000000.0,,,7500.0,62250000.0,3200000.0,66000000.0,0.0,0.0,
Middlemen,Indramayu,3,Middlemen Data,31,,,15106035.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,4,Middlemen Data,32,,,12084828.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,5,Middlemen Data,33,,,7049485.517552311,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,6,Middlemen Data,34,,,10800000.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,7,Middlemen Data,35,,,8800000.0,,,,,,,,,5000000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,8,Middlemen Data,36,,,8056552.0,,,,,,,,,1500000.0,,,10000.0,55000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,9,Middlemen Data,37,,,12000000.0,,,,,,,,,5000000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,10,Middlemen Data,38,,,5280000.0,,,,,,,,,7000000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,11,Middlemen Data,39,,,15000000.0,,,,,,,,,5000000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Indramayu,12,Middlemen Data,40,,,5000000.0,,,,,,,,,500000.0,,,14000.0,77000000.0,3200000.0,103500000.0,0.0,0.0,
Middlemen,Indramayu,13,Middlemen Data,41,,,4800000.0,,,,,,,,,5000000.0,,,20000.0,106000000.0,3200000.0,176000000.0,0.0,0.0,
Middlemen,Indramayu,14,Middlemen Data,42,,,8800000.0,,,,,,,,,10000000.0,,,20000.0,120000000.0,3200000.0,190000000.0,0.0,0.0,
Middlemen,Indramayu,15,Middlemen Data,43,,,6000000.0,,,,,,,,,1500000.0,,,50000.0,270000000.0,3200000.0,440000000.0,0.0,0.0,
Middlemen,Indramayu,16,Middlemen Data,44,,,8400000.0,,,,,,,,,1500000.0,,,120000.0,960000000.0,3200000.0,1056000000.0,0.0,0.0,
Middlemen,Karawang,1,Middlemen Data,48,,,10000000.0,,,,,,,,,1500000.0,,,20000.0,140000000.0,3200000.0,176000000.0,0.0,0.0,
Middlemen,Karawang,2,Middlemen Data,49,,,5000000.0,,,,,,,,,1500000.0,,,2500.0,12450000.0,3200000.0,22500000.0,20.0,20.0,
Middlemen,Karawang,3,Middlemen Data,50,,,5000000.0,,,,,,,,,3000000.0,,,5000.0,41500000.0,3200000.0,45000000.0,0.0,0.0,
Middlemen,Karawang,4,Middlemen Data,51,,,12500000.0,,,,,,,,,1500000.0,,,25000.0,175000000.0,8000000.0,220000000.0,10.0,20.0,
Middlemen,Karawang,5,Middlemen Data,52,,,2700000.0,,,,,,,,,2000000.0,,,4500.0,41400000.0,1500000.0,42750000.0,5.0,10.0,
Middlemen,Karawang,6,Middlemen Data,53,,,12000000.0,,,,,,,,,1500000.0,,,30000.0,225000000.0,7000000.0,264000000.0,0.0,0.0,
Middlemen,Karawang,7,Middlemen Data,54,,,6300000.0,,,,,,,,,1000000.0,,,15000.0,105000000.0,3200000.0,132000000.0,40.0,15.0,
Middlemen,Karawang,8,Middlemen Data,55,,,1800000.0,,,,,,,,,1500000.0,,,3000.0,28500000.0,1500000.0,28500000.0,20.0,40.0,
Middlemen,Karawang,9,Middlemen Data,56,,,900000.0,,,,,,,,,1500000.0,,,1500.0,15000000.0,1000000.0,15000000.0,10.0,20.0,
Middlemen,Karawang,10,Middlemen Data,57,,,8750000.0,,,,,,,,,1500000.0,,,10000.0,70000000.0,3200000.0,88000000.0,20.0,20.0,
Middlemen,Karawang,11,Middlemen Data,58,,,1800000.0,,,,,,,,,1200000.0,,,1500.0,24500000.0,1500000.0,14700000.0,0.0,0.0,
Middlemen,Karawang,12,Middlemen Data,59,,,5000000.0,,,,,,,,,1300000.0,,,10000.0,83000000.0,3200000.0,88000000.0,20.0,20.0,
Middlemen,Karawang,13,Middlemen Data,60,,,1800000.0,,,,,,,,,1000000.0,,,2000.0,19600000.0,1900000.0,19600000.0,20.0,20.0,
Middlemen,Karawang,14,Middlemen Data,61,,,5000000.0,,,,,,,,,300000.0,,,10000.0,75000000.0,3200000.0,88000000.0,20.0,40.0,
Middlemen,Subang,1,Middlemen Data,65,,,6400000.0,,,,,,,,,100000.0,,,4000.0,40000000.0,3200000.0,33440000.0,0.0,0.0,
Middlemen,Subang,2,Middlemen Data,66,,,4000000.0,,,,,,,,,500000.0,,,5000.0,35000000.0,3200000.0,38400000.0,40.0,35.0,
Middlemen,Subang,3,Middlemen Data,67,,,3600000.0,,,,,,,,,1300000.0,,,5000.0,34000000.0,3200000.0,40800000.0,50.0,50.0,
Middlemen,Subang,4,Middlemen Data,68,,,4900000.0,,,,,,,,,2500000.0,,,10000.0,70000000.0,3200000.0,68600000.0,50.0,50.0,
Middlemen,Subang,5,Middlemen Data,69,,,7200000.0,,,,,,,,,1000000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,
Middlemen,Subang,6,Middlemen Data,70,,,6400000.0,,,,,,,,,500000.0,,,10000.0,83000000.0,20000000.0,88000000.0,0.0,0.0,
Middlemen,Subang,7,Middlemen Data,71,,,6000000.0,,,,,,,,,3000000.0,,,10000.0,83000000.0,7000000.0,88000000.0,0.0,0.0,
Middlemen,Subang,8,Middlemen Data,72,,,6000000.0,,,,,,,,,500000.0,,,10000.0,50000000.0,3200000.0,88200000.0,40.0,40.0,
Middlemen,Subang,9,Middlemen Data,73,,,4500000.0,,,,,,,,,500000.0,,,10000.0,70000000.0,3200000.0,93100000.0,40.0,45.0,
Middlemen,Subang,10,Middlemen Data,74,,,3000000.0,,,,,,,,,2000000.0,,,12000.0,90000000.0,3500000.0,100300000.0,30.0,30.0,
Middlemen,Subang,11,Middlemen Data,75,,,6500000.0,,,,,,,,,700000.0,,,15000.0,105000000.0,3200000.0,130240000.0,35.0,40.0,
Middlemen,Subang,12,Middlemen Data,76,,,7500000.0,,,,,,,,,800000.0,,,15000.0,105000000.0,3200000.0,140600000.0,35.0,35.0,
Middlemen,Subang,13,Middlemen Data,77,,,2000000.0,,,,,,,,,500000.0,,,20000.0,166000000.0,3200000.0,148500000.0,50.0,50.0,
Middlemen,Subang,14,Middlemen Data,78,,,6500000.0,,,,,,,,,800000.0,,,20000.0,140000000.0,3200000.0,188100000.0,30.0,30.0,
Middlemen,Subang,15,Middlemen Data,79,,,3500000.0,,,,,,,,,1000000.0,,,25000.0,175000000.0,3200000.0,223200000.0,35.0,40.0,
Middlemen,Subang,16,Middlemen Data,80,,,7500000.0,,,,,,,,,750000.0,,,25000.0,175000000.0,3200000.0,223200000.0,30.0,30.0,
Middlemen,Subang,17,Middlemen Data,81,,,6000000.0,,,,,,,,,700000.0,,,30000.0,210000000.0,3200000.0,238400000.0,50.0,50.0,
Middlemen,Subang,18,Middlemen Data,82,,,10000000.0,,,,,,,,,8000000.0,,,31500.0,261450000.0,1200000.0,277200000.0,50.0,50.0,
Middlemen,Subang,19,Middlemen Data,83,,,10500000.0,,,,,,,,,1000000.0,,,30000.0,150000000.0,3200000.0,283100000.0,35.0,35.0,
Middlemen,Subang,20,Middlemen Data,84,,,12000000.0,,,,,,,,,800000.0,,,35000.0,245000000.0,3200000.0,313200000.0,40.0,40.0,
Middlemen,Subang,21,Middlemen Data,85,,,12500000.0,,,,,,,,,1500000.0,,,50000.0,250000000.0,3200000.0,448200000.0,40.0,40.0,
Middlemen,Tasikmalaya,1,Middlemen Data,89,,,3000000.0,,,,,,,,,850000.0,,,750.0,6225000.0,1100000.0,5896000.0,35.0,45.0,
Middlemen,Tasikmalaya,2,Middlemen Data,90,,,1007069.35965033,,,,,,,,,500000.0,,,1000.0,8900000.0,1500000.0,9000000.0,15.0,20.0,
Middlemen,Tasikmalaya,3,Middlemen Data,91,,,2014138.71930066,,,,,,,,,1000000.0,,,1000.0,9200000.0,1500000.0,9500000.0,40.0,40.0,
Middlemen,Tasikmalaya,4,Middlemen Data,92,,,2560000.0,,,,,,,,,500000.0,,,1200.0,11760000.0,2000000.0,10560000.0,11.0,11.0,
Middlemen,Tasikmalaya,5,Middlemen Data,93,,,2014138.71930066,,,,,,,,,1500000.0,,,1500.0,14250000.0,1500000.0,11440000.0,20.0,25.0,
Middlemen,Tasikmalaya,6,Middlemen Data,94,,,2100000.0,,,,,,,,,550000.0,,,1500.0,14700000.0,3200000.0,13024000.0,12.0,6.0,
Middlemen,Tasikmalaya,7,Middlemen Data,95,,,1007069.35965033,,,,,,,,,700000.0,,,2000.0,19600000.0,1000000.0,13200000.0,15.0,15.0,
Middlemen,Tasikmalaya,8,Middlemen Data,96,,,2000000.0,,,,,,,,,300000.0,,,2000.0,19200000.0,1000000.0,13200000.0,5.0,5.0,
Middlemen,Tasikmalaya,9,Middlemen Data,97,,,5035346.79825165,,,,,,,,,350000.0,,,2000.0,17400000.0,2000000.0,17100000.0,11.0,13.0,
Middlemen,Tasikmalaya,10,Middlemen Data,98,,,10800000.0,,,,,,,,,350000.0,,,2200.0,18260000.0,3200000.0,17600000.0,30.0,25.0,
Middlemen,Tasikmalaya,11,Middlemen Data,99,,,3021208.07895099,,,,,,,,,1200000.0,,,2400.0,23520000.0,3200000.0,20680000.0,5.0,7.0,
Middlemen,Tasikmalaya,12,Middlemen Data,100,,,12000000.0,,,,,,,,,750000.0,,,2700.0,25650000.0,3200000.0,22880000.0,25.0,20.0,
Middlemen,Tasikmalaya,13,Middlemen Data,101,,,4000000.0,,,,,,,,,1200000.0,,,3250.0,26975000.0,3200000.0,25080000.0,25.0,30.0,
Middlemen,Tasikmalaya,14,Middlemen Data,102,,,1800000.0,,,,,,,,,1500000.0,,,3600.0,34560000.0,3200000.0,31680000.0,11.0,14.0,
Middlemen,Tasikmalaya,15,Middlemen Data,103,,,1007069.35965033,,,,,,,,,500000.0,,,4000.0,38400000.0,1500000.0,33440000.0,5.0,5.0,
Middlemen,Tasikmalaya,16,Middlemen Data,104,,,1007069.35965033,,,,,,,,,50000.0,,,4000.0,39200000.0,1000000.0,33440000.0,10.0,15.0,
Middlemen,Tasikmalaya,17,Middlemen Data,105,,,2100000.0,,,,,,,,,250000.0,,,3800.0,37240000.0,1500000.0,33440000.0,5.0,6.0,
Middlemen,Tasikmalaya,18,Middlemen Data,106,,,2014138.71930066,,,,,,,,,750000.0,,,4200.0,41160000.0,3200000.0,36080000.0,15.0,10.0,
Middlemen,Tasikmalaya,19,Middlemen Data,107,,,7200000.0,,,,,,,,,1100000.0,,,4500.0,37350000.0,3200000.0,37840000.0,23.0,42.0,
Middlemen,Tasikmalaya,20,Middlemen Data,108,,,5035345.0,,,,,,,,,1500000.0,,,6000.0,57000000.0,3200000.0,52800000.0,12.0,14.0,
Middlemen,Tasikmalaya,21,Middlemen Data,109,,,3600000.0,,,,,,,,,300000.0,,,10000.0,83000000.0,500000.0,88000000.0,15.0,17.0,
Middlemen,Tasikmalaya,22,Middlemen Data,110,,,3021208.07895099,,,,,,,,,6000000.0,,,10000.0,83000000.0,2000000.0,88000000.0,14.0,16.0,
Middlemen,Tasikmalaya,23,Middlemen Data,111,,,5035346.79825165,,,,,,,,,3000000.0,,,10000.0,83000000.0,8000000.0,88000000.0,12.0,18.0,
Middlemen,Tasikmalaya,24,Middlemen Data,112,,,1007069.35965033,,,,,,,,,1250000.0,,,10000.0,83000000.0,2000000.0,88000000.0,13.0,15.0,
Middlemen,Tasikmalaya,25,Middlemen Data,113,,,1007069.35965033,,,,,,,,,600000.0,,,10000.0,83000000.0,1000000.0,88000000.0,20.0,15.0,
Middlemen,Tasikmalaya,26,Middlemen Data,114,,,5000000.0,,,,,,,,,1000000.0,,,10000.0,83000000.0,1000000.0,88000000.0,40.0,40.0,
Middlemen,Tasikmalaya,27,Middlemen Data,115,,,1100000.0,,,,,,,,,280000.0,,,10000.0,83000000.0,2000000.0,88000000.0,12.0,15.0,
Middlemen,Tasikmalaya,28,Middlemen Data,116,,,2400000.0,,,,,,,,,200000.0,,,10000.0,83000000.0,2000000.0,98000000.0,10.0,13.0,
Middlemen,Tasikmalaya,29,Middlemen Data,117,,,6000000.0,,,,,,,,,6500000.0,,,40000.0,332001481.4814816,3200000.0,350240000.0,45.0,30.0,
Wholesaler,Garut,1,Wholesaler Data,2,,,4500000.0,,,,,,,,,1000000.0,,,,,32500000.0,100000000.0,,5.0,80000000.0
Wholesaler,Garut,2,Wholesaler Data,3,,,600000.0,,,,,,,,,600000.0,,,,,10000000.0,9000000.0,,5.0,9000000.0
Wholesaler,Garut,3,Wholesaler Data,4,,,600000.0,,,,,,,,,600000.0,,,,,10000000.0,9000000.0,,5.0,9000000.0
Wholesaler,Garut,4,Wholesaler Data,5,,,1000000.0,,,,,,,,,7000000.0,,,,,10000000.0,15999999.99999999,,5.0,15999999.99999999
Wholesaler,Garut,5,Wholesaler Data,6,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,27500000.0,,0.0,114000000.0
Wholesaler,Garut,6,Wholesaler Data,7,,,8000000.0,,,,,,,,,1000000.0,,,,,4000000.0,30000000.0,,5.0,27000000.0
Wholesaler,Garut,7,Wholesaler Data,8,,,4200000.0,,,,,,,,,3000000.0,,,,,15000000.0,40000000.0,,5.0,360000000.0
Wholesaler,Garut,8,Wholesaler Data,9,,,4000000.0,,,,,,,,,600000.0,,,,,1500000.0,66000000.0,,5.0,60000000.0
Wholesaler,Garut,9,Wholesaler Data,10,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,80500000.0,,5.0,66500000.0
Wholesaler,Garut,10,Wholesaler Data,11,,,7200000.0,,,,,,,,,5000000.0,,,,,1500000.0,90000000.0,,5.0,76500000.0
Wholesaler,Garut,11,Wholesaler Data,12,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,99000000.0,,20.0,114000000.0
Wholesaler,Garut,12,Wholesaler Data,13,,,4500000.0,,,,,,,,,1000000.0,,,,,1500000.0,99999999.99999991,,5.0,90000000.0
Wholesaler,Garut,13,Wholesaler Data,14,,,5000000.0,,,,,,,,,600000.0,,,,,4000000.0,115000000.0,,5.0,95000000.0
Wholesaler,Garut,14,Wholesaler Data,15,,,7000000.0,,,,,,,,,5000000.0,,,,,1500000.0,157500000.0,,5.0,150000000.0
Wholesaler,Garut,15,Wholesaler Data,16,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,165000000.0,,10.0,171000000.0
Wholesaler,Garut,16,Wholesaler Data,17,,,8000000.0,,,,,,,,,2000000.0,,,,,5000000.0,180000000.0,,20.0,90000000.0
Wholesaler,Garut,17,Wholesaler Data,18,,,8000000.0,,,,,,,,,1000000.0,,,,,4000000.0,207000000.0,,5.0,171000000.0
Wholesaler,Garut,18,Wholesaler Data,19,,,5000000.0,,,,,,,,,7000000.0,,,,,10000000.0,400000000.0,,5.0,300000000.0
Wholesaler,Garut,19,Wholesaler Data,20,,,8000000.0,,,,,,,,,5000000.0,,,,,6000000.0,550000000.0,,5.0,500000000.0
Wholesaler,Garut,20,Wholesaler Data,21,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,185400000.0,,0.0,20000000.0
Wholesaler,Garut,21,Wholesaler Data,22,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,49500000.0,,0.0,45000000.0
Wholesaler,Garut,22,Wholesaler Data,23,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,88000000.0,,5.0,80000000.0
Wholesaler,Garut,23,Wholesaler Data,24,,,8000000.0,,,,,,,,,1350000.0,,,,,4000000.0,49500000.0,,10.0,45000000.0
Wholesaler,Garut,24,Wholesaler Data,25,,,8000000.0,,,,,,,,,1000000.0,,,,,4000000.0,88000000.0,,5.0,80000000.0
Wholesaler,Garut,25,Wholesaler Data,26,,,8000000.0,,,,,,,,,2000000.0,,,,,4000000.0,36000000.0,,1.0,114000000.0
Wholesaler,Indramayu,1,Wholesaler Data,30,,,3000000.0,,,,,,,,,2000000.0,,,,,8000000.0,150000000.0,,0.0,114000000.0
Wholesaler,Indramayu,2,Wholesaler Data,31,,,8000000.0,,,,,,,,,6000000.0,,,,,4000000.0,180000000.0,,0.0,114000000.0
Wholesaler,Indramayu,3,Wholesaler Data,32,,,20000000.0,,,,,,,,,5000000.0,,,,,4000000.0,760000000.0,,0.0,114000000.0
Wholesaler,Indramayu,4,Wholesaler Data,33,,,24000000.0,,,,,,,,,5000000.0,,,,,30000000.0,180000000.0,,0.0,114000000.0
Wholesaler,Indramayu,5,Wholesaler Data,34,,,18000000.0,,,,,,,,,20000000.0,,,,,4000000.0,180000000.0,,0.0,114000000.0
Wholesaler,Indramayu,6,Wholesaler Data,35,,,6160000.0,,,,,,,,,30000000.0,,,,,4000000.0,180000000.0,,0.0,114000000.0
Wholesaler,Indramayu,7,Wholesaler Data,36,,,6000000.0,,,,,,,,,12000000.0,,,,,12000000.0,396000000.0,,0.0,340000000.00000024
Wholesaler,Indramayu,8,Wholesaler Data,37,,,12000000.0,,,,,,,,,10000000.0,,,,,4000000.0,897600000.0,,0.0,114000000.0
Wholesaler,Indramayu,9,Wholesaler Data,38,,,10000000.0,,,,,,,,,5000000.0,,,,,2000000.0,1320000000.0,,0.0,1080000000.0
Wholesaler,Indramayu,10,Wholesaler Data,39,,,12000000.0,,,,,,,,,15000000.0,,,,,5000000.0,1980000000.0,,0.0,1620000000.0
Wholesaler,Indramayu,11,Wholesaler Data,40,,,12000000.0,,,,,,,,,10000000.0,,,,,4000000.0,2640000000.0,,0.0,2160000000.0
Wholesaler,Indramayu,12,Wholesaler Data,41,,,5000000.0,,,,,,,,,15000000.0,,,,,12000000.0,3960000000.0,,0.0,3240000000.0
Wholesaler,Indramayu,13,Wholesaler Data,42,,,8000000.0,,,,,,,,,5000000.0,,,,,4000000.0,5292000000.0,,0.0,114000000.0
Wholesaler,Indramayu,14,Wholesaler Data,43,,,8000000.0,,,,,,,,,15000000.0,,,,,36000000.0,8200000000.000008,,0.0,6480000000.0
Wholesaler,Indramayu,15,Wholesaler Data,44,,,17000000.0,,,,,,,,,175000000.0,,,,,20000000.0,10500000000.0,,10.0,8000000000.0
Wholesaler,Indramayu,16,Wholesaler Data,45,,,10000000.0,,,,,,,,,3000000.0,,,,,4000000.0,225000000.0,,0.0,114000000.0
Wholesaler,Karawang,1,Wholesaler Data,49,,,8000000.0,,,,,,,,,1500000.0,,,,,4000000.0,200000000.0,,5.0,190000000.0
Wholesaler,Karawang,2,Wholesaler Data,50,,,8000000.0,,,,,,,,,800000.0,,,,,4000000.0,200000000.0,,0.0,186000000.0
Wholesaler,Karawang,3,Wholesaler Data,51,,,2000000.0,,,,,,,,,6000000.0,,,,,20000000.0,720000000.0,,10.0,712500000.0
Wholesaler,Karawang,4,Wholesaler Data,52,,,8000000.0,,,,,,,,,1500000.0,,,,,1500000.0,150000000.0,,10.0,142500000.0
Wholesaler,Karawang,5,Wholesaler Data,53,,,8000000.0,,,,,,,,,6700000.0,,,,,22000000.0,380000000.0,,0.0,360000000.0
Wholesaler,Karawang,6,Wholesaler Data,54,,,10800000.0,,,,,,,,,15000000.0,,,,,3000000.0,1692000000.0,,30.0,114000000.0
Wholesaler,Karawang,7,Wholesaler Data,55,,,3000000.0,,,,,,,,,1500000.0,,,,,4000000.0,500000000.0,,5.0,475000000.0
Wholesaler,Karawang,8,Wholesaler Data,56,,,8000000.0,,,,,,,,,4000000.0,,,,,4000000.0,228000000.0,,10.0,114000000.0
Wholesaler,Karawang,9,Wholesaler Data,57,,,2000000.0,,,,,,,,,5000000.0,,,,,4000000.0,199500000.0,,0.0,184800000.0
Wholesaler,Karawang,10,Wholesaler Data,58,,,2400000.0,,,,,,,,,5000000.0,,,,,4000000.0,291000000.0,,0.0,285000000.0
Wholesaler,Karawang,11,Wholesaler Data,59,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,190000000.0,,0.0,186000000.0
Wholesaler,Karawang,12,Wholesaler Data,60,,,8000000.0,,,,,,,,,1500000.0,,,,,4000000.0,144000000.0,,40.0,90000000.0
Wholesaler,Karawang,13,Wholesaler Data,61,,,8000000.0,,,,,,,,,800000.0,,,,,4000000.0,100000000.0,,0.0,95000000.0
Wholesaler,Karawang,14,Wholesaler Data,62,,,2000000.0,,,,,,,,,6000000.0,,,,,10000000.0,180000000.0,,10.0,712500000.0
Wholesaler,Subang,1,Wholesaler Data,66,,,6000000.0,,,,,,,,,1500000.0,,,,,6000000.0,280000000.0,,35.0,175000000.0
Wholesaler,Subang,2,Wholesaler Data,67,,,5400000.0,,,,,,,,,500000.0,,,,,4500000.0,215000000.0,,50.0,105000000.0
Wholesaler,Subang,3,Wholesaler Data,68,,,6000000.0,,,,,,,,,1000000.0,,,,,3750000.0,152000000.0,,40.0,105000000.0
Wholesaler,Subang,4,Wholesaler Data,69,,,5400000.0,,,,,,,,,1000000.0,,,,,3750000.0,114000000.0,,40.0,65000000.0
Wholesaler,Subang,5,Wholesaler Data,70,,,14500000.0,,,,,,,,,10000000.0,,,,,6000000.0,692550000.0,,45.0,420000000.0
Wholesaler,Subang,6,Wholesaler Data,71,,,10800000.0,,,,,,,,,1000000.0,,,,,6000000.0,381300000.0,,40.0,280000000.0
Wholesaler,Subang,7,Wholesaler Data,72,,,7200000.0,,,,,,,,,1500000.0,,,,,6000000.0,120000000.0,,40.0,70000000.0
Wholesaler,Subang,8,Wholesaler Data,73,,,7000000.0,,,,,,,,,5000000.0,,,,,5500000.0,311600000.0,,40.0,162500000.0
Wholesaler,Subang,9,Wholesaler Data,74,,,10500000.0,,,,,,,,,2000000.0,,,,,4000000.0,180000000.0,,40.0,283500000.0
Wholesaler,Subang,10,Wholesaler Data,75,,,13000000.0,,,,,,,,,7000000.0,,,,,6000000.0,547500000.0,,35.0,315000000.0
Wholesaler,Subang,11,Wholesaler Data,76,,,1500000.0,,,,,,,,,3000000.0,,,,,3300000.0,107350000.0,,35.0,40000000.0
Wholesaler,Subang,12,Wholesaler Data,77,,,1000000.0,,,,,,,,,500000.0,,,,,3000000.0,93300000.0,,35.0,21000000.0
Wholesaler,Subang,13,Wholesaler Data,78,,,2500000.0,,,,,,,,,3000000.0,,,,,5000000.0,18000000.0,,5.0,114000000.0
Wholesaler,Subang,14,Wholesaler Data,79,,,200000.0,,,,,,,,,200000.0,,,,,3750000.0,61182000.0,,50.0,21000000.0
Wholesaler,Subang,15,Wholesaler Data,80,,,2500000.0,,,,,,,,,30000000.0,,,,,5000000.0,135000000.0,,10.0,112500000.0
Wholesaler,Subang,16,Wholesaler Data,81,,,5000000.0,,,,,,,,,1500000.0,,,,,4000000.0,180000000.0,,50.0,84000000.0
Wholesaler,Subang,17,Wholesaler Data,82,,,8000000.0,,,,,,,,,3000000.0,,,,,4000000.0,180000000.0,,5.0,114000000.0
Wholesaler,Subang,18,Wholesaler Data,83,,,1000000.0,,,,,,,,,2000000.0,,,,,2500000.0,300000000.0,,5.0,114000000.0
Wholesaler,Subang,19,Wholesaler Data,84,,,1400000.0,,,,,,,,,1500000.0,,,,,5000000.0,405000000.0,,50.0,140000000.0
Wholesaler,Subang,20,Wholesaler Data,85,,,3000000.0,,,,,,,,,2000000.0,,,,,8000000.0,540000000.0,,50.0,135000000.0
